A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      3854,  2000/1/1,   1:11:38,      0.00,    0,              0,              0,       882,       276,        36,         9,         3,         0,         4,         7,         9,         4,         7,         9,     29.91,28.91,101.82,101.82
      3855,  2000/1/1,   1:11:39,      0.00,    0,              0,              0,       927,       291,        36,         9,         3,         0,         5,         8,         9,         5,         8,         9,     29.91,28.95,101.82,101.82
      3856,  2000/1/1,   1:11:40,      0.00,    0,              0,              0,       927,       288,        39,         9,         3,         0,         5,         7,         9,         5,         7,         9,     29.91,28.96,101.82,101.82
      3857,  2000/1/1,   1:11:41,      0.00,    0,              0,              0,       864,       270,        39,         9,         3,         0,         4,         7,         9,         4,         7,         9,     29.91,28.95,101.82,101.82
      3858,  2000/1/1,   1:11:42,      0.00,    0,              0,              0,       801,       249,        36,         9,         3,         0,         4,         6,         8,         4,         6,         8,     29.91,28.90,101.82,101.82
      3859,  2000/1/1,   1:11:43,      0.00,    0,              0,              0,       765,       240,        30,         6,         3,         0,         4,         5,         7,         4,         5,         7,     29.91,28.84,101.82,101.82
      3860,  2000/1/1,   1:11:44,      0.00,    0,              0,              0,       738,       240,        27,         6,         3,         0,         4,         5,         7,         4,         5,         7,     29.91,28.81,101.82,101.82
      3861,  2000/1/1,   1:11:45,      0.00,    0,              0,              0,       765,       246,        27,         3,         0,         0,         4,         5,         5,         4,         5,         5,     29.91,28.81,101.83,101.83
      3862,  2000/1/1,   1:11:46,      0.00,    0,              0,              0,       765,       246,        27,         3,         0,         0,         4,         5,         5,         4,         5,         5,     29.91,28.79,101.83,101.83
      3863,  2000/1/1,   1:11:47,      0.00,    0,              0,              0,       792,       255,        27,         3,         0,         0,         4,         5,         5,         4,         5,         5,     29.91,28.76,101.83,101.83
      3864,  2000/1/1,   1:11:48,      0.00,    0,              0,              0,       792,       255,        27,         3,         0,         0,         4,         5,         5,         4,         5,         5,     29.91,28.75,101.83,101.83
      3865,  2000/1/1,   1:11:49,      0.00,    0,              0,              0,       747,       234,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.75,101.83,101.83
      3866,  2000/1/1,   1:11:50,      0.00,    0,              0,              0,       711,       222,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.75,101.83,101.83
      3867,  2000/1/1,   1:11:51,      0.00,    0,              0,              0,       711,       222,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.75,101.83,101.83
      3868,  2000/1/1,   1:11:52,      0.00,    0,              0,              0,       684,       216,        21,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.75,101.83,101.83
      3869,  2000/1/1,   1:11:53,      0.00,    0,              0,              0,       684,       216,        21,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.73,101.83,101.83
      3870,  2000/1/1,   1:11:54,      0.00,    0,              0,              0,       711,       222,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.75,101.83,101.83
      3871,  2000/1/1,   1:11:55,      0.00,    0,              0,              0,       711,       222,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.74,101.83,101.83
      3872,  2000/1/1,   1:11:56,      0.00,    0,              0,              0,       747,       225,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.78,101.83,101.83
      3873,  2000/1/1,   1:11:57,      0.00,    0,              0,              0,       720,       210,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.81,101.83,101.83
      3874,  2000/1/1,   1:11:58,      0.00,    0,              0,              0,       720,       210,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.79,101.83,101.83
      3875,  2000/1/1,   1:11:59,      0.00,    0,              0,              0,       729,       213,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.79,101.83,101.83
      3876,  2000/1/1,    1:12:0,      0.00,    0,              0,              0,       729,       213,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.81,101.83,101.83
      3877,  2000/1/1,    1:12:4,      0.00,    0,              0,              0,       621,       168,         9,         3,         3,         3,         1,         1,         4,         1,         1,         4,     29.91,28.79,101.83,101.83
