sigma0,K,tau,wrmse,scale
50.0,622.8571428571429,617.1428571428571,7.759023653901632,2999963.8021329762
50.0,622.8571428571429,782.8571428571429,7.684453226518419,3196366.372526766
50.0,622.8571428571429,948.5714285714287,7.6104213227411925,3354829.8980879895
50.0,622.8571428571429,1114.2857142857142,7.5392749584516805,3482286.816846507
50.0,622.8571428571429,1280.0,7.472262752583739,3584992.3789382405
50.0,622.8571428571429,1445.7142857142858,7.40990814406935,3668156.096332407
50.0,622.8571428571429,1611.4285714285716,7.352296323635102,3735934.0775781777
50.0,622.8571428571429,1777.1428571428573,7.299267249895916,3791572.9549653144
50.0,622.8571428571429,1942.857142857143,7.250536276513318,3837587.3193346458
50.0,622.8571428571429,2108.5714285714284,7.205766016211131,3875922.021821449
50.0,622.8571428571429,2274.285714285714,7.16460742521412,3908085.267122993
50.0,622.8571428571429,2440.0,7.126722155394174,3935252.47097603
50.0,622.8571428571429,2605.714285714286,7.091793786724879,3958345.4161106027
50.0,622.8571428571429,2771.4285714285716,7.059532607045789,3978091.9609769364
50.0,622.8571428571429,2937.1428571428573,7.029676750114618,3995070.941857501
50.0,622.8571428571429,3102.857142857143,7.00199136360336,4009745.9792293813
50.0,622.8571428571429,3268.571428571429,6.976266788841982,4022491.023079166
50.0,622.8571428571429,3434.2857142857147,6.9523163197176645,4033609.754665116
50.0,622.8571428571429,3600.0,6.929973860677545,4043350.410094836
50.0,670.0,120.0,7.935017521158543,2384813.5520705483
50.0,670.0,285.7142857142857,7.891151448582134,2539336.835596607
50.0,670.0,451.42857142857144,7.829871817904797,2817341.2546427315
50.0,670.0,617.1428571428571,7.760241127842196,3056331.5519813336
50.0,670.0,782.8571428571429,7.687673997710863,3253298.485698203
50.0,670.0,948.5714285714287,7.615766686469789,3413476.1577645876
50.0,670.0,1114.2857142857142,7.54672396235717,3543165.769123874
50.0,670.0,1280.0,7.4817158379550905,3648299.598390039
50.0,670.0,1445.7142857142858,7.4212281190435725,3733914.9394202996
50.0,670.0,1611.4285714285716,7.36533286003849,3804076.425152015
50.0,670.0,1777.1428571428573,7.313870615230866,3861984.3147275886
50.0,670.0,1942.857142857143,7.2665644707970385,3910132.4388607224
50.0,670.0,2108.5714285714284,7.223088039585466,3950459.427470513
50.0,670.0,2274.285714285714,7.183104358614046,3984475.377052653
50.0,670.0,2440.0,7.146287058091864,4013361.9398556896
50.0,670.0,2605.714285714286,7.112330995761712,4038049.2644619024
50.0,670.0,2771.4285714285716,7.080956772165232,4059274.4096146254
50.0,670.0,2937.1428571428573,7.0519117894247065,4077625.501960713
50.0,670.0,3102.857142857143,7.024969438709994,4093575.1287766593
50.0,670.0,3268.571428571429,6.999927348419509,4107505.6682578134
50.0,670.0,3434.2857142857147,6.976605232313732,4119728.5947633325
50.0,670.0,3600.0,6.954842642014967,4130499.27554818
50.0,717.1428571428572,120.0,7.933930198250255,2488096.46929065
50.0,717.1428571428572,285.7142857142857,7.889762113085202,2608779.26294861
